trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1311,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,14,-0.636066569101402,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07251223302324053}",30,22,12.055186596453193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07236735348502546}",25,0,21.99386980325455,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1314,False,"{'a': 0.002, 'e': 0.07222276341632078}",30,6,39.03226227604165,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.0720784622387661}",20,1,34.07912395831137,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.07193444937515645}",25,14,18.840315388709882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07179072424944025}",20,14,10.485442145936036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07164728628671672}",30,8,33.74945517303628,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.0715041349132339}",25,13,23.04562710028955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.07136126955638605}",20,16,6.226285347347982,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,6,14.58531774255818,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.07107639460789066}",25,3,-5.436333196806537,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1323,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,10,15.588407787998644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.0707926568832253}",30,7,34.08609406096112,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,15,-12.587866700509597,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0705100518425803}",20,4,27.431536546036952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.07036917266503243}",25,5,29.175372620837194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07022857496426901}",30,12,-6.572759469160306,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07008825817789911}",20,12,17.61383251638617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.06994822174465536}",20,8,18.312233053355754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06980846510439187}",20,0,17.617007773289043,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.002, 'e': 0.06966898769808184}",25,8,31.32960431800881,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06952978896781553}",20,2,31.829961292879407,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06939086835679777}",35,16,22.746190012972058,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.069252225309346}",30,3,42.13730001478919,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.06911385927088774}",35,25,20.123230767730764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,7,23.327227810382336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06883795600820049}",30,18,24.74281512732312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06870041768035805}",20,16,7.946878104423966,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,15,8.659687871884627,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06842616488090583}",30,12,19.5860617646346,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06828944931228448}",25,12,22.121345624213355,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06815300690155146}",20,9,21.210139579955708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06801683710293688}",20,9,3.5681129107285576,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06788093937176144}",25,13,23.8027137610969,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06774531316443397}",20,0,15.178141356580802,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1347,False,"{'a': 0.002, 'e': 0.0676099579384495}",30,14,24.535290500119217,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,10,11.09368267083158,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,12,15.813466965613067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06720551273974976}",20,11,15.66574032915741,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06707123603573319}",20,14,13.90446908891707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06693722761675015}",20,5,29.313184903388173,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,5,30.45612908577867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06667001349082043}",30,1,42.03553151939121,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06653680671501686}",20,4,25.508869132499218,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06640386608652883}",25,13,23.78714355195574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06627119107359372}",20,13,13.2385068325656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06613878114551125}",25,16,6.313675167286402,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06600663577264156}",20,13,13.432633229731483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06587475442640295}",25,15,18.67263229823525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.0657431365792699}",30,20,23.528099071034593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0656117817047708}",20,11,15.220280184089649,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.06548068927748603}",25,14,19.897558966459883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06534985877304565}",30,7,38.243243584045864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06521928966812753}",30,0,41.189188926678725,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1366,False,"{'a': 0.002, 'e': 0.065088981440455}",25,17,15.075989552322136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.06495893356879505}",25,8,-12.93307065715873,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1368,False,"{'a': 0.002, 'e': 0.06482914553295596}",25,13,20.355084936715066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06469961681378547}",20,0,26.135197627107402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1370,False,"{'a': 0.002, 'e': 0.06457034689316847}",20,11,15.545064294246977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06444133525402518}",30,12,27.71140916399782,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06431258138030878}",25,3,29.696066699613173,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06418408475700368}",20,8,25.30959924256713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06405584487012317}",20,0,-2.470450351097959,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1375,False,"{'a': 0.002, 'e': 0.06392786120670757}",25,2,29.828581194994964,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.063800133254822}",20,6,24.62740953245437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,0,20.398772353209637,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1378,False,"{'a': 0.002, 'e': 0.063545442443014}",20,0,-11.437638182839624,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1379,False,"{'a': 0.002, 'e': 0.06341847856432796}",30,0,35.37863201602555,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1380,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,16,7.891376057090191,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.06316531132211131}",35,18,28.65285758657601,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,6,22.671112023669096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.06291315472622334}",25,2,-14.422014222712718,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
1384,False,"{'a': 0.002, 'e': 0.06278745415923806}",30,10,36.119458744702655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06266200474215315}",25,14,22.00884899348631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06253680597317074}",20,11,18.142695415586175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06241185735149562}",25,15,17.462430258914843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.0622871583773331}",25,17,13.999259447687638,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,8,23.109904957566425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,13,10.480533747057542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.061914554356941674}",20,0,18.51879993747001,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1392,False,"{'a': 0.002, 'e': 0.061790848994825016}",30,16,23.68173491614729,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,4,27.46985001778239,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.06154417926719386}",30,16,21.916238101560378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06142121391500013}",25,1,39.76611436699623,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.061298494247743925}",30,14,24.511365000309297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.06117601977454647}",30,16,25.013866400221378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,10,17.98445695649891,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06093180445171429}",25,1,34.25320232611656,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,12,15.008456539215643,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,4,27.45771847336446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,14,13.430528648169732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,0,25.193669455290447,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,18,14.112378441320718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06020499239237354}",25,20,12.280991689998963,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06008470273734036}",20,12,-33.738155255436936,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1407,False,"{'a': 0.002, 'e': 0.05996465342119827}",25,12,22.753299356543618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.059844843963749825}",30,24,10.63335353761158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,0,-24.798569180984543,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1410,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,7,13.508423464879108,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,12,13.151525301755253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,13,12.656374617485215,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.0592493778170554}",25,9,26.049163163258118,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,3,7.093057342392773,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,14,20.614650278972537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,7,8.229174281353028,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.058777273728757934}",25,11,23.763960590292704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,15,10.560201574858231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,19,12.645472569263632,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,11,11.55536332684919,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05830893140604179}",25,20,7.169294469903036,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,14,9.346993922326467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.0580761615305284}",25,14,21.176459656789188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,17,2.7795004948348083,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057844320874838456}",25,0,21.902348259729003,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1426,False,"{'a': 0.002, 'e': 0.05772874784464333}",30,2,32.099277121766946,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,9,19.41433592305348,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,5,28.415207890055424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.05738341239991535}",25,0,35.38281626376726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,11,19.49232342152602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,6,22.09949674174003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,11,16.5875663436129,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,5,12.283357122163507,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056812437906496156}",30,9,35.323394452503145,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.0566989265798469}",30,22,11.98974297702301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,11,24.66858767960372,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,9,15.408336402778874,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,4,-11.9125593179984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1439,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,10,18.815747972555634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,0,29.96325106897468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1441,False,"{'a': 0.002, 'e': 0.05602260550318217}",25,13,24.001776500068466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.055910672262727355}",30,20,17.677642703839723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,10,8.265874416449572,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,10,16.773849162885284,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,10,15.231018027831166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,12,15.662053555349834,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,14,0.5523280106188848,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,9,20.93899234807219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.05513337661636114}",25,14,0.4030039995708279,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05502322005640723}",30,19,19.13082225891293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,5,35.22056779210713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,13,23.35858681893558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.05469406917616156}",30,0,44.96191926104708,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1454,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,16,10.034480992600372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.05447572986918986}",20,0,23.244123159085273,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1456,False,"{'a': 0.002, 'e': 0.05436688728831322}",20,4,5.191500712017089,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05425826217505821}",30,19,18.42167922234585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05414985409492427}",25,9,27.919205842243528,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.054041662614278875}",25,14,20.840355323884577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,11,15.756350917110789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05382592772125425}",25,16,15.593180387574682,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,9,27.77068836349718,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053611054044221465}",30,21,15.121195509578262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,3,18.922404098196434,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.053397038145197084}",25,16,12.3026359439961,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,14,9.655456444185326,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,0,31.435790734270913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1468,False,"{'a': 0.002, 'e': 0.053077615143599134}",25,17,14.074982083661677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.052971565997807425}",20,13,14.23733678110362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.05286572873835037}",20,8,23.158561633224366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.052760102941878724}",25,12,26.99106229029472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,3,29.279142608039933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05254948404872264}",25,19,11.855430389554831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05244449010956234}",25,17,14.42230081458226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05233970594843238}",25,17,-28.059097621239943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1476,False,"{'a': 0.002, 'e': 0.05223513114619603}",30,18,23.712324554367182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,19,9.514552951480578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.052026607946042414}",25,14,18.581518608096687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,0,37.702673587254544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1480,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,0,-7.761449459630086,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1481,False,"{'a': 0.002, 'e': 0.05171538290715736}",25,18,12.179303131807732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05161205550318949}",20,0,13.189305047017108,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1483,False,"{'a': 0.002, 'e': 0.051508934547512424}",30,22,12.12076823017674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,21,3.0497499544075897,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.05130331033191911}",30,16,26.360600725479962,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,7,21.102587987229878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,16,6.447384664312159,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.050996412085361466}",25,12,20.712654030026634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,6,26.377995985950715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.0507928338648985}",25,8,26.526515721818797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.050691349715146494}",20,0,24.581319797669646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1492,False,"{'a': 0.002, 'e': 0.05059006833086096}",25,14,17.760703464099294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05048898930691617}",30,7,11.443319390653006,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
